Provider_ID,Date_Create,Time_Create,Reviewer,Subject,Casenote,Seq_No,Source,Updt_time_stamp,
"000000002","4/28/2011","10:22:56 AM","CSUNDELL","Complaint","DHS gave approval to send out all CFC Program Managers a scanned copy of the tool in draft form.  This was done and Donna e-mailed me several questions.  Called her back and we discussed questions and teh CFC practive of authorizing non-natural envirnoment services so that kids are waiting for services, but there is no justification completed.  Told Donna this will be addressed, but I explained this will be looked at more closely when  the Focused Monitoring Review is completed at her CFC.  I explained to Donna that this is not inaccordance with the Principles and it is not appropriate to provided services in a non-natural envirnoment without a justification.  Donna explaiend that this is done on behalf of the expectation and direction from her Adiministration at the Health Department.
Donna expressed she would like to be proactive so she will bring this issue to the before the review.","48123","","4/29/2011 10:31:34 AM",
"000000002","5/17/2011","2:19:47 PM","CSUNDELL","Correspondence","Arrived at CFC and began file review.  The information reviewed was on jump drives because the CFC was given permission to store all closed files electronically.  During the review process there was documentation missing and we were able to check with Estella, the administrative person designated to assisting us with this process.  

There was difficulty accessing cornerstone due to the way in which CFC 2 is linked to Cornerstone. 

There were violations noted on the first day regarding getting the EC tracking form back from the LEA and written notice of six month reviews.  It should also be noted that referral dates on files reviewed appear to be the same as the date of first contact with the family.","48480","","6/9/2011 2:28:42 PM",
"000000002","5/19/2011","2:28:47 PM","CSUNDELL","Meeting","Today was the third and final day of files reviews at CFC 2.  Findings were reviewed and since the Donna is on vacation, she requested that the exit be held with her upon her return.  I had previously asked Donna if this may be done the following week, but we left this tentative due to getting the technical issues with our computer program.","48481","","6/9/2011 2:31:56 PM",
"000000002","5/27/2011","2:31:56 PM","CSUNDELL","Correspondence","Worked on CFC report while out of the office and then called Donna to ask if she was comfortable with me faxing her a copy of her report from CFC 6.  Donna stated that was no probelm, that we should could begin reviewing the report.  I asked Donna if we could schedule the exit meeting for next Wednesday and we agreed to confirma next week.  Donna said we could do this exit  by phone, but with the new process I explained that I felt we should meet to discuss any questions or concerns she may have regarding the  areas of non-compliance.","48579","","6/9/2011 3:48:43 PM",
"000000002","5/31/2011","2:35:45 PM","CSUNDELL","","Donna left me a voice mail last Friday that Tuesday or Wednesday could work this week.  Called and e-mailed Donna that I would like to meet Wednesday at 11am.  ","48483","","6/9/2011 2:36:49 PM",
"000000002","6/1/2011","2:36:49 PM","CSUNDELL","","Met with Donna to conduct the exit meeting.  She had reviewed the report prior to my arrival and had a few questions.  Most questions were related to Donna referencing the first list of files for review that had errors in EI # and names becuase the information was being looked up mannually in Cornerstone.

Once Donna was able to determine what file was linked with the EI #'s she had a better understanding of the findings.  Donna did not have any issues regarding the report, and I tried to discuss general observations that all there first contact with the family seems to be the same day as the referral.  Donna did not address this however one of her staff did share some information she had from ASAH regarding what is considerec a referral.","48484","","6/9/2011 2:52:12 PM",
"000000002","6/21/2011","3:42:06 PM","CMCANENE","Correspondence","Received the CAP and reviewed the document.   The CAP activities with the attachments seem to have appropriate activities.  An approval letter will be sent out to the manager.","53896","","11/10/2011 3:45:17 PM",
"000000002","7/19/2011","3:45:17 PM","CMCANENE","Correspondence","After review of the file, it appeared that a letter was sent to the CFC with the incorrect CFC heading.  A corrected CAP approval letter was sent out to Donna Nace the Program Manager immediately.","53897","","11/10/2011 4:11:41 PM",
"000000002","11/30/2011","12:48:26 PM","CMCANENE","Correspondence","Mailed CFC 2 a CAP follow up letter, requesting documentation to support continued implementation of the original CAP.  The documentation is due January 3, due to the holiday schedule.","54618","","11/30/2011 12:49:49 PM",
"000000002","1/9/2012","9:11:52 AM","CMCANENE","Correspondence","Received CFC 2 supporting documentation on December 30, 2011.  The information was reviewed and seems to support the actions that CFC 2 has set fourth reagrding the CAP.  

Sent a letter to Donna Nace accepting  the documentation as continued support of the CAP.","56264","","1/24/2012 9:14:50 AM",
"000000002","3/12/2012","11:22:54 AM","LANDERSO","Correspondence","I called Donna and left a voicemail message regarding the CFC review.  I explained that the date is set for April 18th and 19th.  There will be 50 files in which there will be a few open files.  I will also need the caseload report.  I will send the names one week before the date of the review.  I also asked her if she could call me back with the Executive Directors information as an update.  I asked her to please give me a call back.  ","57671","","3/13/2012 11:27:04 AM",
"000000002","3/13/2012","4:01:46 PM","LANDERSO","Correspondence","Donna returned my telephone call and she asked about the tool.  I explained to her that the tool will remain the same as last year.  She is expecting us on April 18th and 19th.  The Executive Directors info is as follows: Irene Pierce,  Health Department Administrator, 3010 Grand Ave - 3rd FL, Waukegan IL  60085. Her telephone number is (847) 377-8073.  She is expecting her letter soon.  ","57703","","3/13/2012 4:06:30 PM",
"000000002","3/14/2012","11:33:24 AM","LANDERSO","Correspondence","I completed the confirmation letter and sent it to Charlotte for approval.","57858","","3/16/2012 11:34:53 AM",
"000000002","3/15/2012","11:34:58 AM","LANDERSO","Correspondence","Charlotte approved the letter and I sent it to Donna and Irene the Executive Director.","57859","","3/16/2012 11:35:33 AM",
"000000002","4/17/2012","2:31:28 PM","LANDERSO","Correspondence","I faxed Donna a copy of the agenda.","58497","","4/23/2012 2:32:26 PM",
"000000002","4/18/2012","2:30:19 PM","LANDERSO","Correspondence","We started the review and will continue through Friday the 20th.","58498","","4/23/2012 2:31:23 PM",
"000000002","4/20/2012","2:32:30 PM","LANDERSO","Correspondence","The review and exit was completed.  Their CAP is due by May 18, 2012.  She received a copy of the report and the CAP guidelines were explained as well as directing her to the new CAP guidelines (as far as getting the information online).  ","58499","","4/23/2012 2:34:57 PM",
"000000002","4/23/2012","2:34:58 PM","LANDERSO","Correspondence","I sent Donna a CAP required letter.  CAP due by May 18, 2012.  I also uploaded the survey.","58500","","4/23/2012 2:36:39 PM",
"000000002","4/30/2012","2:56:36 PM","CMCANENE","Correspondence","Donna Nace called and asked if it is allowable to extend an IFSP if the team agrees, rather than have an annual less than 2 months prior to the child aging out.  I explained to Donna this should  not be policy but if the IFSP team is meeting and feels that this is the most appropriate action that should be carefully documented and based on the child and the needs.  The rule states that Families have the right to have the IFSP reviewd every six months or more frequently if requested.  If the team has met at the six month and for transition/exit and the IFSP team feels that it is approrpiate to extend the IFSP for 30 days, than monitoring would not consider that inappropriate.  I did reiterate to Donna that this type of situation could be appropriate when based on an individual child and the IFSP team recommendations, not a new CFC policy.  Donna agreed.","58887","","4/30/2012 3:02:33 PM",
"000000002","5/16/2012","8:28:13 AM","LANDERSO","Correspondence","Donna faxed over her CAP.  I will check it.","59170","","6/4/2012 8:28:39 AM",
"000000002","6/7/2012","10:57:40 AM","LANDERSO","Correspondence","I reviewed the CAP and it was approved.  Along with her CAP she had attachments as well.  Her case is closed.  I scanned her file and placed it in the closed file cabinet.","59258","","6/7/2012 10:58:54 AM",
"000000002","11/7/2012","2:11:44 PM","LANDERSO","","I sent Donna a letter regarding her 6 month follow up.  Her information is due by December 7, 2012.","65767","","12/21/2012 2:12:40 PM",
"000000002","12/6/2012","2:12:41 PM","LANDERSO","Correspondence","I received her CAP for the 6 month follow up today.  I will review it soon.","65768","","12/21/2012 2:13:23 PM",
"000000002","12/21/2012","2:13:24 PM","LANDERSO","Correspondence","I reviewed her 6 month follow up and it was approved.  I sent her a CAP approval letter.  Her file is closed.  I scanned this information and placed it in the closed file cabinet.","65769","","12/21/2012 2:14:23 PM",
"000000002","4/15/2013","10:23:34 AM","CMCANENE","Meeting","Arrived at CFC 2 to conduct annual Compliance Monitoring.   Met with Donna Nace, Program Manager prior to start of review.  We discussed conducting the Admin portion of the review tomorrow.  File reviews were conducted via external jump drives that contained scanned and closed files.","69798","","5/10/2013 10:25:07 AM",
"000000002","4/25/2013","10:14:35 AM","CMCANENE","Meeting","Copy of report was faxed to Donna Nace, Program Manager at CFC 2 for review.  Donna then called to conduct her exit meeting via a conference call.  Present for the call were, myself, Donna, Tish Overstreet and  Chidi Enya.  Findings were reviewed and examples of findings were discussed.  Dionna had a few questions about transition outcomes and 90 day meetings when the dealy was due to the parent.  Parent delay is taken into account and transition outcomes will be clarified under the new CFC procedure manual.

Donna did feel there may be a few items that she would like  to check in the files.  Donna agreed that she would gather theinformation to support any compliance and fax to the monitoriing office by Friday.  

Upon review of any information submitted , changes would be considered and reflected in an updated report that will be mailed to Donna via US postal service.","69795","","5/10/2013 10:20:52 AM",
